site_id,name,latitude,longitude,operator,n_refill_points,max_power_kw,connector_types,type_of_site
2024005304,20XP22T3KK4AL01120,38.08596,-0.730457,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005305,20XM32T8KK4AR00091,41.42516,-0.495185,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005306,21XP22T3KKJAK00363,40.431934,-3.687473,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005307,21XP22T3KKJAK00359,40.431965,-3.687503,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005308,21XP22T3KKJAK00346,40.431995,-3.687533,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005309,21XP22T3KKJAK00441,40.431904,-3.687443,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005310,62002061250005,27.859644,-15.408605,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005311,20XP22T3KK4AL01146,42.57888,-2.851709,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005312,62108004710012,39.35473,-3.487565,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005313,62047040710003,28.107838,-15.421962,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005314,62108004710003,39.35476,-3.487595,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005315,21XP22T3KK4AL00121,37.3785,-5.977908,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005316,61947051020031,40.405365,-3.716688,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005317,SN2107270023,40.415745,-3.709613,"ENDESA X WAY, S.L.",1,31.5,iec62196T2COMBO,openSpace
2024005318,61926025270004,36.184727,-5.429996,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005319,62035026100001,40.37264,-3.72919,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005320,61947051020027,28.997135,-13.493073,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005321,62022018090032,28.141937,-15.428834,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace
2024005322,62022014300036,36.641293,-4.481143,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005323,62147048390010,40.43097,-3.69311,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005324,62022014300010,37.327538,-5.966034,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005325,62145045000003,37.3276,-5.966191,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005326,62036026120007,40.439693,-3.656697,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005327,62144044900006,39.866676,-4.021592,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace
2024005328,62022014300008,39.866646,-4.021562,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005329,62115011370015,37.212097,-3.618852,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005330,62115011370003,37.212097,-3.618852,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005331,20XM32T8KK4AR00095,37.212097,-3.618852,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005332,20XM32T7KK4AR00205,40.671356,-0.704186,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005333,61948052810013,28.115814,-15.52777,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005334,21XM32T7KK3AR00049,42.055267,-6.626758,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005335,20XP22T3KK4AL01137,37.184673,-6.963059,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005336,21XM32T7KK3AR00051,42.05438,-6.629442,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005337,62003057890005,37.37775,-6.001395,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace
2024005338,21XP22T3KK4AL00181,39.397346,-2.943331,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005339,62020013930030,36.159756,-5.346579,"ENDESA X WAY, S.L.",2,2.5,iec62196T2,openSpace
2024005340,62020013930036,36.160942,-5.348455,"ENDESA X WAY, S.L.",2,5.0,iec62196T2,openSpace
2024005341,62050043020007,40.67182,-3.972608,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005342,62047041180004,40.67185,-3.972638,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005343,21XP22T3KK4AL00136,42.539116,-6.520385,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005344,21XP22T3KK4AM00309,40.48385,-5.993938,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005345,21XP22T3KK4AM00023,37.2212,-7.126159,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005346,21XP22T3KK4AM00267,36.680363,-6.405587,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005347,21XP22T3KK4AM00276,36.680393,-6.405597,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005348,21XP22T3KK4AM00288,36.838158,-2.323565,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005349,21XP22T3KK4AM00319,36.83819,-2.323595,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005350,20XM32T8KK3AR00003,37.99336,-1.079256,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005351,61945052670002,38.008198,-1.104971,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005352,20XM32T8KK3AR00063,38.050144,-0.722258,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005353,C6E15BCC21NPUCFKVG,37.375072,-5.909152,"ENDESA X WAY, S.L.",2,60.0,iec62196T2COMBO,openSpace
2024005354,62022014300027,40.489395,-3.875871,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005355,61730000410002,41.648342,-0.877761,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace
2024005356,61730000410004,41.64832,-0.877761,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace
2024005357,C6E06BCC21DVCEMJZN,38.18487,-3.684292,"ENDESA X WAY, S.L.",2,60.0,iec62196T2COMBO,openSpace
2024005358,61730000410001,41.648342,-0.877761,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace
2024005359,61922022550005,37.460876,-5.656487,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005360,62048041880009,37.187927,-7.338743,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005361,21XK11T2J03BB02905,42.2914,-3.706975,"ENDESA X WAY, S.L.",1,22.0,iec62196T2,openSpace
2024005362,61948052810004,28.978165,-13.558689,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005363,61946052780011,37.092716,-4.39623,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005364,62121015980010,28.128384,-15.451622,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005365,61730000410009,41.648342,-0.877761,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace
2024005366,21XP22T3KKJAK00607,40.470196,-3.685238,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005367,21XP22T3KKJAK00598,40.470226,-3.685258,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005368,21XP22T3KK4AM00302,37.169807,-3.596457,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005369,21XP22T3KK4AM00300,37.169823,-3.596649,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005370,20XP22T3KK4AL01109,38.590878,-0.058392,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005371,20XM32T8KK3AR00014,43.4578,-3.858412,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005372,21XP22T3KK4AL00134,42.53862,-6.520634,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005373,20XM32T8KK3AR00080,39.144855,-0.427347,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005374,20XM32T8KK3AR00034,43.42568,-3.837261,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005375,20XP22T3KK4AZ00152,40.019566,4.18183,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005376,21XP22T3KK4AL00166,40.283863,-3.784984,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005377,21XP22T3KK4AL00167,40.283863,-3.784984,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005378,C6E06BCC21EXYVBCUL,40.283863,-3.784984,"ENDESA X WAY, S.L.",2,60.0,iec62196T2COMBO,openSpace
2024005379,21XP22T3KK4AL00155,40.35561,-3.670768,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005380,21XP22T3KKJAK00613,39.51398,2.753684,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005381,22XP22T3KK4AK00074,39.27468,-0.3808,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005382,61922022610003,36.6532,-6.133227,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005383,61946052780013,40.567574,-3.916911,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005384,22XP22T3KK4AK00016,37.44439,-4.274673,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005385,22XP22T3KK4AK00077,37.999584,-4.455086,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005386,21XP22T3KKJAK00337,37.974262,-1.2246,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005387,19XP22T3KK4AZ00950,37.906597,-4.760329,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005388,22XP22T3KK4AK00068,40.44894,-3.860447,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005389,22XP22T3KK4AK00089,40.440674,-3.53759,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005390,62130031400012,37.657482,-1.706771,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005391,61947051020025,37.255745,-6.955046,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005392,61949051030041,37.255974,-6.954975,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005393,62009004500015,36.533543,-4.624789,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace
2024005394,62115011370004,36.831833,-2.461311,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005395,20XM32T8KK3AR00016,43.24845,-2.90399,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005396,20XM32T8KK4AR00071,38.915806,1.229615,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005397,22XP22T3KK4AK00085,38.23339,-0.546714,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005398,20XP22T3KK4AL01111,38.619915,-0.582075,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005399,20XP22T3KK4AL01115,38.619915,-0.582075,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005400,62028025050001,37.378033,-6.001103,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace
2024005401,20XP22T3KK4AL00845,40.050133,0.067354,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005402,22XP22T3KK4AK00073,42.54272,-2.78494,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005403,62103041270001,36.74942,-5.822048,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005404,22XP22T3KK4AK00072,40.996014,-4.022842,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005405,62047040710007,36.756992,-5.818597,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005406,C6E06BCC21FFNNRDQT,38.191967,-1.334798,"ENDESA X WAY, S.L.",2,60.0,iec62196T2COMBO,openSpace
2024005407,21XP22T3KKJAK00554,37.485252,-4.457569,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005408,20XM32T8KK4AR00075,37.48522,-4.457539,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005409,21XP22T3KK4AM00282,37.2008,-3.614774,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005410,21XP22T3KK4AM00284,37.2008,-3.614774,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005411,21XM32T7KK3AR00048,37.8225,-0.812623,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005412,20XM32T8KK4AR00082,42.834183,-1.666381,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005413,20XM32T8KK4AR00084,42.834167,-1.666352,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005414,21XP22T3KK4AM00006,38.09519,-4.867708,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005415,62108004710009,37.2008,-3.614774,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005416,62022014300025,37.387413,-5.997227,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005417,61942049840012,40.435886,0.399399,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005418,62108004710004,39.885635,3.030594,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005419,21XP22T3KK4AM00019,36.785168,-3.894651,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005420,20XP22T3KK4AL00848,40.24769,0.275207,"ENDESA X WAY, S.L.",2,20.4,iec62196T2,openSpace
2024005421,62050043020001,40.025105,-3.617506,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005422,21XP22T3KK4AM00327,38.383102,-0.412406,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005423,20XM32T8KK3AR00021,40.431698,-3.795578,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005424,22XP22T3KK4AK00087,37.177025,-6.956763,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005425,20XM32T8KK4AR00089,42.46131,-2.421373,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005426,21XP22T3KK4AM00322,42.46131,-2.421373,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005427,62022014300046,38.570164,-0.095225,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005428,21XP22T3KK4AM00331,37.04027,-2.20097,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005429,22XP22T3KK4AK00015,38.2703,-4.32381,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005430,C6E06BCC21JBYDMQBB,43.31741,-8.498058,"ENDESA X WAY, S.L.",2,60.0,iec62196T2COMBO,openSpace
2024005431,21XP22T3KK4AM00016,37.18634,-7.336503,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005432,21XP22T3KK4AL00153,37.18631,-7.336203,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005433,19XM32T8KK3AR00015,40.36621,-3.693755,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005434,20XM32T8KK3AR00008,42.82372,-2.772644,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005435,21XP22T3KKJAK00543,43.2652,-2.925099,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005436,20XP22T3KK4AL01110,37.95314,-0.728502,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005437,22XP22T3KK4AK00034,37.475285,-4.440176,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005438,61947051020012,38.857864,0.05738,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005439,20XM32T7KK3AR00105,42.354828,-3.662424,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005440,21XP22T3KKJAK00560,40.590374,-4.143681,"ENDESA X WAY, S.L.",2,21.0,iec62196T2,openSpace
2024005441,21XP22T3KK4AL00182,40.590343,-4.143651,"ENDESA X WAY, S.L.",2,11.0,iec62196T2,openSpace
2024005442,21XP22T3KKJAK00552,40.420036,-3.803483,"ENDESA X WAY, S.L.",2,11.0,iec62196T2,openSpace
2024005443,21XP22T3KKJAK00546,40.42006,-3.803493,"ENDESA X WAY, S.L.",2,11.0,iec62196T2,openSpace
2024005444,21XP22T3KKJAK00512,37.32555,-4.371177,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005445,22XP22T3KK4AK00002,36.48484,-4.97775,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005446,21XP22T3KK4AL00176,40.45511,-3.889378,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005447,21XP22T3KK4AL00178,39.571163,2.721099,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005448,21XP22T3KK4AL00180,40.45517,-3.889438,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005449,21XP22T3KKJAK00548,40.05733,-3.60491,"ENDESA X WAY, S.L.",2,11.0,iec62196T2,openSpace
2024005450,21XP22T3KKJAK00544,40.057205,-3.604844,"ENDESA X WAY, S.L.",2,11.0,iec62196T2,openSpace
2024005451,21XP22T3KK4AM00022,37.875492,-4.78836,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005452,21XP22T3KK4AM00020,37.875492,-4.78836,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005453,62106004700007,36.695686,-6.113902,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005454,21XP22T3KK4AL00138,40.45511,-3.889378,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005455,21XP22T3KK4AL00139,40.343533,-3.809548,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005456,21XP22T3KK4AL00168,40.3437,-3.809518,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005457,22XP22T3KK4AK00071,37.094368,-3.392803,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005458,20XM32T8KK3AR00053,40.582832,-3.576179,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005459,22XP22T3KK4AK00069,37.0944,-3.392903,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005460,22XP22T3KKJAK00127,37.195522,-2.984321,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005461,20XM32T8KK4AR00025,42.190296,2.196317,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005462,21XP22T3KKJAK00551,41.63916,-0.949512,"ENDESA X WAY, S.L.",2,11.0,iec62196T2,openSpace
2024005463,21XP22T3KKJAK00557,41.63913,-0.949482,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005466,20XP22T3KK4AL00868,41.613544,-0.915006,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005467,C6E06BCC22YCYYBTYR,43.56554,-6.150757,"ENDESA X WAY, S.L.",2,60.0,iec62196T2COMBO,openSpace
2024005468,22XP22T3KKJAK00106,43.565575,-6.150712,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005474,61946054450007,41.75518,0.91695,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005484,22XP22T3KKJAK00131,41.627686,-1.0317056,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005483,22XP22T3KK4AK00008,41.627686,-1.0317056,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024006374,SN2210060696,37.920834,-3.019268,"ENDESA X WAY, S.L.",3,60.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024006375,C6E06BCC21JPFNLJNC,40.594822,-3.5230744,"ENDESA X WAY, S.L.",3,60.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005494,62022014300050,40.489395,-3.875871,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005495,20XM32T8KK3AR00050,41.6709,-0.890002,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005496,C6E06BCC21JJYLAUNY,42.36835,3.157236,"ENDESA X WAY, S.L.",2,60.0,iec62196T2COMBO,openSpace
2024005497,C6E06BCC21BVFYHFHC,43.339928,-8.457222,"ENDESA X WAY, S.L.",2,60.0,iec62196T2COMBO,openSpace
2024005498,61949051030009,40.314762,-3.860344,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005499,C6E06BCC21GNXETMTJ,41.614574,2.303724,"ENDESA X WAY, S.L.",2,60.0,iec62196T2COMBO,openSpace
2024005500,C6E06BCC21XCSYMNQC,41.911972,3.169337,"ENDESA X WAY, S.L.",2,60.0,iec62196T2COMBO,openSpace
2024005501,C6E06BCC21GNKSKZCX,41.23631,1.805502,"ENDESA X WAY, S.L.",2,60.0,iec62196T2COMBO,openSpace
2024005502,20XM32T8KK3AR00077,43.22994,-2.830192,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005503,62218017460006,41.07883,1.132388,"ENDESA X WAY, S.L.",1,22.0,iec62196T2,openSpace
2024005504,12243039550003,41.386456,2.12677,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace
2024005505,22XP22T3KKJAK00954,41.33827,-1.222342,"ENDESA X WAY, S.L.",2,21.0,iec62196T2,openSpace
2024005506,21XP22T3KK4AL00116,39.445694,-0.368263,"ENDESA X WAY, S.L.",2,21.0,iec62196T2,openSpace
2024005507,61948052810007,37.97681,-1.218865,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005508,C6E06BCC22ZRBHDPPK,41.3383,-1.222312,"ENDESA X WAY, S.L.",2,60.0,iec62196T2COMBO,openSpace
2024005509,HYC22BZ0340A,39.027493,-5.761394,"ENDESA X WAY, S.L.",2,150.0,iec62196T2COMBO,openSpace
2024005510,62230022100018,41.068195,1.061815,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005511,22XP22T3KKJAK00005,41.57641,-0.645332,"ENDESA X WAY, S.L.",2,20.0,iec62196T2,openSpace
2024005512,62230022100017,41.068172,1.061812,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005513,62052045780001,41.493866,-2.536596,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005514,C6E06BCC21ZMZZFYMV,41.493896,-2.536626,"ENDESA X WAY, S.L.",2,60.0,iec62196T2COMBO,openSpace
2024005515,22XP22T3KKJAK00024,41.619133,-0.783676,"ENDESA X WAY, S.L.",2,21.0,iec62196T2,openSpace
2024005516,22XP22T3KKJAK00243,43.258705,-2.939577,"ENDESA X WAY, S.L.",2,21.0,iec62196T2,openSpace
2024005517,62104044710011,38.090473,-0.952335,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005518,22XP22T3KKJAK00111,41.038136,0.975965,"ENDESA X WAY, S.L.",2,11.0,iec62196T2,openSpace
2024005519,21XP22T3KK4AM00011,37.63316,-3.531271,"ENDESA X WAY, S.L.",2,21.0,iec62196T2,openSpace
2024005520,C6E06BCC22QYUATFZB,43.258705,-2.939577,"ENDESA X WAY, S.L.",2,60.0,iec62196T2COMBO,openSpace
2024005521,22XP22T3KKJAK00290,42.538612,-6.520638,"ENDESA X WAY, S.L.",2,21.0,iec62196T2,openSpace
2024005522,22XP22T3KKJAK00137,39.472042,-0.379004,"ENDESA X WAY, S.L.",2,21.0,iec62196T2,openSpace
2024005523,12318007390007,41.398888,2.153591,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace
2024005524,12318007390004,41.398945,2.153651,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace
2024005525,12318007390008,41.398914,2.153621,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace
2024005526,12318007390001,41.398975,2.153681,"ENDESA X WAY, S.L.",1,7.4,iec62196T2,openSpace
2024005527,62231031780004,28.09579,-15.474938,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005528,62231031780002,28.09579,-15.474983,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005529,62231031780003,28.09579,-15.474961,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005530,22XP22T3KKJAK00138,39.472073,-0.379034,"ENDESA X WAY, S.L.",2,21.0,iec62196T2,openSpace
2024005531,62224021740003,36.742554,-4.09365,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005532,22XP22T3KKJAK00167,41.980896,3.167833,"ENDESA X WAY, S.L.",2,11.0,iec62196T2,openSpace
2024005533,62225022070019,36.742332,-4.09343,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005534,62225022070017,36.742393,-4.09349,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005535,61942049840002,39.971523,-0.075763,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace
2024005536,62225022070020,36.742455,-4.09352,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace
2024005537,22XP22T3KKJAK00302,41.983215,3.194437,"ENDESA X WAY, S.L.",2,11.0,iec62196T2,openSpace
