Carretera,Tipo_de_via,length_m,nearest_station_m,has_gap,segment_id,road_n_stations,road_total_refill_points,road_mean_power_kw,road_max_power_kw,road_n_operators,road_has_chademo,road_has_ccs,road_total_length_m,road_n_segments,road_n_gaps,road_gap_ratio,road_mean_nearest_m,road_max_nearest_m,road_centroid_lat,road_centroid_lon,road_min_lat,road_max_lat,road_min_lon,road_max_lon,road_span_lat,road_span_lon,nearest_grid_dist_deg,grid_capacity_occupied_mw,grid_capacity_pending_mw,max_voltage_kv,comunidad_autonoma,provincia,municipio,grid_capacity_3nearest_mw,grid_maxvoltage_3nearest_kv,ev_fleet_2027,ev_reg_2026,ev_reg_2027,ev_growth_rate,road_type_rank,road_stations_per_100km,road_refill_per_100km,is_underserved,is_desert,stations_deficit_afir,priority_score,priority_score_norm
A-52,Autopista libre\Autovía,66169.5819301298,3398.8330334330485,0,240,6,28,165.33333333333334,320.0,5,1,1,306446.7996936821,6.0,0.0,0.0,3438.4778083036013,5800.397149689757,42.134245666666665,-7.888306333333333,41.98272,42.31748,-8.461906,-7.285478,0.33476000000000283,1.1764280000000005,0.825661161885782,9.35,0.0,50.0,12 - Galicia,Ourense,Viana do Bolo,10.6,50.0,327883,76108,88118,1.1578020707415777,4,1.9579254885342174,9.13698561315968,0,0,0,32.52592640633846,0.7905328033969287
A-52,Autopista libre\Autovía,3.8575837884557216,415.0938733128586,0,241,6,28,165.33333333333334,320.0,5,1,1,306446.7996936821,6.0,0.0,0.0,3438.4778083036013,5800.397149689757,42.134245666666665,-7.888306333333333,41.98272,42.31748,-8.461906,-7.285478,0.33476000000000283,1.1764280000000005,0.825661161885782,9.35,0.0,50.0,12 - Galicia,Ourense,Viana do Bolo,10.6,50.0,327883,76108,88118,1.1578020707415777,4,1.9579254885342174,9.13698561315968,0,0,0,24.123643567226463,0.5863178603771134
A-54,Autopista libre\Autovía,38207.48280182953,5192.694392445922,0,242,2,16,86.0,150.0,2,1,1,77365.8440815622,5.0,0.0,0.0,3769.889709374027,6947.772808205845,42.931448,-8.035440000000001,42.901196,42.9617,-8.506861,-7.564019,0.06050400000000167,0.9428420000000006,0.5401728102942248,28.28,0.0,132.0,12 - Galicia,A Coruña,"Pontes de García Rodríguez, As",38.88,132.0,327883,76108,88118,1.1578020707415777,4,2.585120118241739,20.68096094593391,0,0,0,34.22080220766999,0.8317262471100377
A-54,Autopista libre\Autovía,11936.011197798349,3278.888713445252,0,243,2,16,86.0,150.0,2,1,1,77365.8440815622,5.0,0.0,0.0,3769.889709374027,6947.772808205845,42.931448,-8.035440000000001,42.901196,42.9617,-8.506861,-7.564019,0.06050400000000167,0.9428420000000006,0.5401728102942248,28.28,0.0,132.0,12 - Galicia,A Coruña,"Pontes de García Rodríguez, As",38.88,132.0,327883,76108,88118,1.1578020707415777,4,2.585120118241739,20.68096094593391,0,0,0,32.382259087899705,0.7870410126764105
A-54,Autopista libre\Autovía,18105.463745379977,6947.772808205845,0,244,2,16,86.0,150.0,2,1,1,77365.8440815622,5.0,0.0,0.0,3769.889709374027,6947.772808205845,42.931448,-8.035440000000001,42.901196,42.9617,-8.506861,-7.564019,0.06050400000000167,0.9428420000000006,0.5401728102942248,28.28,0.0,132.0,12 - Galicia,A Coruña,"Pontes de García Rodríguez, As",38.88,132.0,327883,76108,88118,1.1578020707415777,4,2.585120118241739,20.68096094593391,0,0,0,35.385281394435516,0.8600285615317949
A-54,Autopista libre\Autovía,8270.77610594366,3201.123346249121,0,245,2,16,86.0,150.0,2,1,1,77365.8440815622,5.0,0.0,0.0,3769.889709374027,6947.772808205845,42.931448,-8.035440000000001,42.901196,42.9617,-8.506861,-7.564019,0.06050400000000167,0.9428420000000006,0.5401728102942248,28.28,0.0,132.0,12 - Galicia,A Coruña,"Pontes de García Rodríguez, As",38.88,132.0,327883,76108,88118,1.1578020707415777,4,2.585120118241739,20.68096094593391,0,0,0,32.28627765776622,0.7847082130479061
A-54,Autopista libre\Autovía,846.1102306106909,228.9692865239932,0,246,2,16,86.0,150.0,2,1,1,77365.8440815622,5.0,0.0,0.0,3769.889709374027,6947.772808205845,42.931448,-8.035440000000001,42.901196,42.9617,-8.506861,-7.564019,0.06050400000000167,0.9428420000000006,0.5401728102942248,28.28,0.0,132.0,12 - Galicia,A Coruña,"Pontes de García Rodríguez, As",38.88,132.0,327883,76108,88118,1.1578020707415777,4,2.585120118241739,20.68096094593391,0,0,0,21.75178305261661,0.5286705079710152
A-55,Multicarril,2584.8093199673635,102.03332600978172,0,247,8,23,65.27125,150.0,6,1,1,2584.8093199673635,1.0,0.0,0.0,102.03332600978172,102.03332600978172,42.221752375,-8.7089005,42.215332,42.232903,-8.720774,-8.701267,0.017571000000003778,0.01950700000000083,1.4767917739278111,28.28,0.0,132.0,12 - Galicia,A Coruña,"Pontes de García Rodríguez, As",38.88,132.0,327883,76108,88118,1.1578020707415777,2,309.500586298606,889.8141856084922,0,0,0,9.270104978781037,0.2253070976398538
A-55,Autopista libre\Autovía,5003.220902446751,551.5671894253566,0,248,13,25,142.46153846153845,350.0,6,1,1,28532.173493245937,5.0,0.0,0.0,1137.0631314830446,2307.244532319641,42.150583153846156,-8.645056615384615,42.037487,42.21649,-8.68721,-8.618379,0.17900300000000158,0.0688310000000012,1.50365385048767,28.28,0.0,132.0,12 - Galicia,A Coruña,"Pontes de García Rodríguez, As",38.88,132.0,327883,76108,88118,1.1578020707415777,4,45.56259971949675,87.62038407595529,0,0,0,25.25830014327073,0.6138953452655449
A-55,Autopista libre\Autovía,6288.9355299628805,2307.244532319641,0,249,13,25,142.46153846153845,350.0,6,1,1,28532.173493245937,5.0,0.0,0.0,1137.0631314830446,2307.244532319641,42.150583153846156,-8.645056615384615,42.037487,42.21649,-8.68721,-8.618379,0.17900300000000158,0.0688310000000012,1.50365385048767,28.28,0.0,132.0,12 - Galicia,A Coruña,"Pontes de García Rodríguez, As",38.88,132.0,327883,76108,88118,1.1578020707415777,4,45.56259971949675,87.62038407595529,0,0,0,30.9769702875769,0.7528858934332887
A-55,Autopista libre\Autovía,12424.44279153112,433.81469496204505,0,250,13,25,142.46153846153845,350.0,6,1,1,28532.173493245937,5.0,0.0,0.0,1137.0631314830446,2307.244532319641,42.150583153846156,-8.645056615384615,42.037487,42.21649,-8.68721,-8.618379,0.17900300000000158,0.0688310000000012,1.50365385048767,28.28,0.0,132.0,12 - Galicia,A Coruña,"Pontes de García Rodríguez, As",38.88,132.0,327883,76108,88118,1.1578020707415777,4,45.56259971949675,87.62038407595529,0,0,0,24.299679806947072,0.5905963679389662
A-55,Autopista libre\Autovía,4724.828834754233,1742.826271283332,0,251,13,25,142.46153846153845,350.0,6,1,1,28532.173493245937,5.0,0.0,0.0,1137.0631314830446,2307.244532319641,42.150583153846156,-8.645056615384615,42.037487,42.21649,-8.68721,-8.618379,0.17900300000000158,0.0688310000000012,1.50365385048767,28.28,0.0,132.0,12 - Galicia,A Coruña,"Pontes de García Rodríguez, As",38.88,132.0,327883,76108,88118,1.1578020707415777,4,45.56259971949675,87.62038407595529,0,0,0,29.855347937668718,0.7256252014687157
A-55,Autopista libre\Autovía,90.7454345509519,649.862969424848,0,252,13,25,142.46153846153845,350.0,6,1,1,28532.173493245937,5.0,0.0,0.0,1137.0631314830446,2307.244532319641,42.150583153846156,-8.645056615384615,42.037487,42.21649,-8.68721,-8.618379,0.17900300000000158,0.0688310000000012,1.50365385048767,28.28,0.0,132.0,12 - Galicia,A Coruña,"Pontes de García Rodríguez, As",38.88,132.0,327883,76108,88118,1.1578020707415777,4,45.56259971949675,87.62038407595529,0,0,0,25.913196510467913,0.6298124033879529
A-56,Autopista libre\Autovía,8997.416713894654,19420.919612627284,0,253,0,0,0.0,0.0,0,0,0,8997.416713894654,1.0,0.0,0.0,19420.919612627284,19420.919612627284,,,,,,,,,,,,,,,,,,327883,76108,88118,1.1578020707415777,4,0.0,0.0,0,0,0,39.49663033664169,0.9599536540386718
A-58,Autopista libre\Autovía,45566.89403239672,16559.242280128576,0,254,0,0,0.0,0.0,0,0,0,45566.89403239672,1.0,0.0,0.0,16559.242280128576,16559.242280128576,,,,,,,,,,,,,,,,,,327883,76108,88118,1.1578020707415777,4,0.0,0.0,0,0,0,38.859040233099094,0.9444572194198737
A-5R,Autopista libre\Autovía,2810.8826517454518,1625.5165711878674,0,255,0,0,0.0,0.0,0,0,0,2810.8826517454518,1.0,0.0,0.0,1625.5165711878674,1625.5165711878674,,,,,,,,,,,,,,,,,,327883,76108,88118,1.1578020707415777,4,0.0,0.0,0,0,0,29.576783736444163,0.7188547828134868
A-6,Autopista libre\Autovía,3716.494152590146,307.6304869113852,0,256,61,224,98.73688524590163,400.0,12,1,1,519013.2164658313,17.0,0.0,0.0,3452.434708176497,11360.725828566952,41.158145032786884,-4.732364029508196,40.461254,43.28225,-8.427976,-3.757853,2.820996000000001,4.670122999999999,1.8095174330812185,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,128.07,132.0,327883,76108,88118,1.1578020707415777,4,11.753072574022953,43.158823878379366,0,0,0,22.928578904312065,0.5572721752085514
A-6,Autopista libre\Autovía,11139.280670885157,1695.2498062633974,0,257,61,224,98.73688524590163,400.0,12,1,1,519013.2164658313,17.0,0.0,0.0,3452.434708176497,11360.725828566952,41.158145032786884,-4.732364029508196,40.461254,43.28225,-8.427976,-3.757853,2.820996000000001,4.670122999999999,1.8095174330812185,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,128.07,132.0,327883,76108,88118,1.1578020707415777,4,11.753072574022953,43.158823878379366,0,0,0,29.744700387737684,0.7229359462344993
A-6,Autopista libre\Autovía,17788.31103264831,570.8083073595261,0,258,61,224,98.73688524590163,400.0,12,1,1,519013.2164658313,17.0,0.0,0.0,3452.434708176497,11360.725828566952,41.158145032786884,-4.732364029508196,40.461254,43.28225,-8.427976,-3.757853,2.820996000000001,4.670122999999999,1.8095174330812185,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,128.07,132.0,327883,76108,88118,1.1578020707415777,4,11.753072574022953,43.158823878379366,0,0,0,25.39521523287345,0.6172230251065067
A-6,Autopista libre\Autovía,52.43037448972316,604.8969687575453,0,259,61,224,98.73688524590163,400.0,12,1,1,519013.2164658313,17.0,0.0,0.0,3452.434708176497,11360.725828566952,41.158145032786884,-4.732364029508196,40.461254,43.28225,-8.427976,-3.757853,2.820996000000001,4.670122999999999,1.8095174330812185,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,128.07,132.0,327883,76108,88118,1.1578020707415777,4,11.753072574022953,43.158823878379366,0,0,0,25.626839812250466,0.6228525904502586
A-6,Autopista libre\Autovía,73258.03605583303,5047.09173340129,0,260,61,224,98.73688524590163,400.0,12,1,1,519013.2164658313,17.0,0.0,0.0,3452.434708176497,11360.725828566952,41.158145032786884,-4.732364029508196,40.461254,43.28225,-8.427976,-3.757853,2.820996000000001,4.670122999999999,1.8095174330812185,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,128.07,132.0,327883,76108,88118,1.1578020707415777,4,11.753072574022953,43.158823878379366,0,0,0,34.107062305131265,0.8289618331810155
A-6,Autopista libre\Autovía,38.214179903013886,2831.2660436357205,0,261,61,224,98.73688524590163,400.0,12,1,1,519013.2164658313,17.0,0.0,0.0,3452.434708176497,11360.725828566952,41.158145032786884,-4.732364029508196,40.461254,43.28225,-8.427976,-3.757853,2.820996000000001,4.670122999999999,1.8095174330812185,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,128.07,132.0,327883,76108,88118,1.1578020707415777,4,11.753072574022953,43.158823878379366,0,0,0,31.795329569452424,0.7727758682553705
A-6,Autopista libre\Autovía,2669.20190784638,1538.13058882089,0,262,61,224,98.73688524590163,400.0,12,1,1,519013.2164658313,17.0,0.0,0.0,3452.434708176497,11360.725828566952,41.158145032786884,-4.732364029508196,40.461254,43.28225,-8.427976,-3.757853,2.820996000000001,4.670122999999999,1.8095174330812185,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,128.07,132.0,327883,76108,88118,1.1578020707415777,4,11.753072574022953,43.158823878379366,0,0,0,29.35589193309632,0.7134860743448498
A-6,Autopista libre\Autovía,71708.71898972643,3516.2199382806484,0,263,61,224,98.73688524590163,400.0,12,1,1,519013.2164658313,17.0,0.0,0.0,3452.434708176497,11360.725828566952,41.158145032786884,-4.732364029508196,40.461254,43.28225,-8.427976,-3.757853,2.820996000000001,4.670122999999999,1.8095174330812185,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,128.07,132.0,327883,76108,88118,1.1578020707415777,4,11.753072574022953,43.158823878379366,0,0,0,32.66170466512929,0.7938328529088574
A-6,Autopista libre\Autovía,2140.528683876836,4232.453361969761,0,264,61,224,98.73688524590163,400.0,12,1,1,519013.2164658313,17.0,0.0,0.0,3452.434708176497,11360.725828566952,41.158145032786884,-4.732364029508196,40.461254,43.28225,-8.427976,-3.757853,2.820996000000001,4.670122999999999,1.8095174330812185,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,128.07,132.0,327883,76108,88118,1.1578020707415777,4,11.753072574022953,43.158823878379366,0,0,0,33.40309334639132,0.811852080563834
A-6,Autopista libre\Autovía,11163.201522515104,846.2119172522455,0,265,61,224,98.73688524590163,400.0,12,1,1,519013.2164658313,17.0,0.0,0.0,3452.434708176497,11360.725828566952,41.158145032786884,-4.732364029508196,40.461254,43.28225,-8.427976,-3.757853,2.820996000000001,4.670122999999999,1.8095174330812185,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,128.07,132.0,327883,76108,88118,1.1578020707415777,4,11.753072574022953,43.158823878379366,0,0,0,26.967803443288677,0.6554443059099413
A-6,Autopista libre\Autovía,54985.29288294292,6037.322251522766,0,266,61,224,98.73688524590163,400.0,12,1,1,519013.2164658313,17.0,0.0,0.0,3452.434708176497,11360.725828566952,41.158145032786884,-4.732364029508196,40.461254,43.28225,-8.427976,-3.757853,2.820996000000001,4.670122999999999,1.8095174330812185,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,128.07,132.0,327883,76108,88118,1.1578020707415777,4,11.753072574022953,43.158823878379366,0,0,0,34.82352591766448,0.8463752645794645
A-6,Autopista libre\Autovía,64776.46540664058,11360.725828566952,0,267,61,224,98.73688524590163,400.0,12,1,1,519013.2164658313,17.0,0.0,0.0,3452.434708176497,11360.725828566952,41.158145032786884,-4.732364029508196,40.461254,43.28225,-8.427976,-3.757853,2.820996000000001,4.670122999999999,1.8095174330812185,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,128.07,132.0,327883,76108,88118,1.1578020707415777,4,11.753072574022953,43.158823878379366,0,0,0,37.35202240906007,0.907829607024657
A-6,Autopista libre\Autovía,100492.39386642692,6815.129077730631,0,268,61,224,98.73688524590163,400.0,12,1,1,519013.2164658313,17.0,0.0,0.0,3452.434708176497,11360.725828566952,41.158145032786884,-4.732364029508196,40.461254,43.28225,-8.427976,-3.757853,2.820996000000001,4.670122999999999,1.8095174330812185,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,128.07,132.0,327883,76108,88118,1.1578020707415777,4,11.753072574022953,43.158823878379366,0,0,0,35.30818802316128,0.8581548304609139
A-6,Autopista libre\Autovía,34657.64248758499,2008.5545989487173,0,269,61,224,98.73688524590163,400.0,12,1,1,519013.2164658313,17.0,0.0,0.0,3452.434708176497,11360.725828566952,41.158145032786884,-4.732364029508196,40.461254,43.28225,-8.427976,-3.757853,2.820996000000001,4.670122999999999,1.8095174330812185,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,128.07,132.0,327883,76108,88118,1.1578020707415777,4,11.753072574022953,43.158823878379366,0,0,0,30.422673535740138,0.7394138785344929
A-6,Autopista libre\Autovía,47548.3863020883,5270.746667202957,0,270,61,224,98.73688524590163,400.0,12,1,1,519013.2164658313,17.0,0.0,0.0,3452.434708176497,11360.725828566952,41.158145032786884,-4.732364029508196,40.461254,43.28225,-8.427976,-3.757853,2.820996000000001,4.670122999999999,1.8095174330812185,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,128.07,132.0,327883,76108,88118,1.1578020707415777,4,11.753072574022953,43.158823878379366,0,0,0,34.28046809009821,0.8331764083356974
A-6,Autopista libre\Autovía,15876.761878915788,4759.141053661646,0,271,61,224,98.73688524590163,400.0,12,1,1,519013.2164658313,17.0,0.0,0.0,3452.434708176497,11360.725828566952,41.158145032786884,-4.732364029508196,40.461254,43.28225,-8.427976,-3.757853,2.820996000000001,4.670122999999999,1.8095174330812185,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,128.07,132.0,327883,76108,88118,1.1578020707415777,4,11.753072574022953,43.158823878379366,0,0,0,33.87213031963443,0.8232518823318914
A-6,Autopista libre\Autovía,7001.856070917686,1249.8114087143797,0,272,61,224,98.73688524590163,400.0,12,1,1,519013.2164658313,17.0,0.0,0.0,3452.434708176497,11360.725828566952,41.158145032786884,-4.732364029508196,40.461254,43.28225,-8.427976,-3.757853,2.820996000000001,4.670122999999999,1.8095174330812185,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,128.07,132.0,327883,76108,88118,1.1578020707415777,4,11.753072574022953,43.158823878379366,0,0,0,28.52619098670427,0.6933204437971346
A-60,Autopista libre\Autovía,15213.050235272563,1743.8518002056553,0,273,0,0,0.0,0.0,0,0,0,42217.67246590085,2.0,0.0,0.0,1917.8043878815545,2091.7569755574536,,,,,,,,,,,,,,,,,,327883,76108,88118,1.1578020707415777,4,0.0,0.0,0,0,0,29.857699611124048,0.7256823581807518
A-60,Autopista libre\Autovía,27004.622230628287,2091.7569755574536,0,274,0,0,0.0,0.0,0,0,0,42217.67246590085,2.0,0.0,0.0,1917.8043878815545,2091.7569755574536,,,,,,,,,,,,,,,,,,327883,76108,88118,1.1578020707415777,4,0.0,0.0,0,0,0,30.58495041094447,0.7433579689034846
A-62,Autopista libre\Autovía,80677.39199102066,7754.648111651664,0,275,31,116,101.91612903225807,400.0,12,1,1,348220.833443352,10.0,0.0,0.0,3299.529714193166,11782.596512124814,41.571203193548385,-4.933269635483871,40.60282,42.30573,-6.818524,-3.82572,1.7029099999999957,2.992804,1.9139301558188633,0.0,0.0,132.0,07 - C.León,León,Ponferrada,45.0,132.0,327883,76108,88118,1.1578020707415777,4,8.902396704257797,33.31219411915821,0,0,0,35.82470658204061,0.870708657806408
A-62,Autopista libre\Autovía,30667.696033591263,4551.695675991999,0,276,31,116,101.91612903225807,400.0,12,1,1,348220.833443352,10.0,0.0,0.0,3299.529714193166,11782.596512124814,41.571203193548385,-4.933269635483871,40.60282,42.30573,-6.818524,-3.82572,1.7029099999999957,2.992804,1.9139301558188633,0.0,0.0,132.0,07 - C.León,León,Ponferrada,45.0,132.0,327883,76108,88118,1.1578020707415777,4,8.902396704257797,33.31219411915821,0,0,0,33.6938991710962,0.8189200281751063
A-62,Autopista libre\Autovía,6829.562708809659,1576.5953367505845,0,277,31,116,101.91612903225807,400.0,12,1,1,348220.833443352,10.0,0.0,0.0,3299.529714193166,11782.596512124814,41.571203193548385,-4.933269635483871,40.60282,42.30573,-6.818524,-3.82572,1.7029099999999957,2.992804,1.9139301558188633,0.0,0.0,132.0,07 - C.León,León,Ponferrada,45.0,132.0,327883,76108,88118,1.1578020707415777,4,8.902396704257797,33.31219411915821,0,0,0,29.454628111721306,0.715885827302229
A-62,Autopista libre\Autovía,27046.68738479228,1496.162538618205,0,278,31,116,101.91612903225807,400.0,12,1,1,348220.833443352,10.0,0.0,0.0,3299.529714193166,11782.596512124814,41.571203193548385,-4.933269635483871,40.60282,42.30573,-6.818524,-3.82572,1.7029099999999957,2.992804,1.9139301558188633,0.0,0.0,132.0,07 - C.León,León,Ponferrada,45.0,132.0,327883,76108,88118,1.1578020707415777,4,8.902396704257797,33.31219411915821,0,0,0,29.245307819027687,0.7107983609000821
A-62,Autopista libre\Autovía,1929.6767857643183,692.1033106156552,0,279,31,116,101.91612903225807,400.0,12,1,1,348220.833443352,10.0,0.0,0.0,3299.529714193166,11782.596512124814,41.571203193548385,-4.933269635483871,40.60282,42.30573,-6.818524,-3.82572,1.7029099999999957,2.992804,1.9139301558188633,0.0,0.0,132.0,07 - C.León,León,Ponferrada,45.0,132.0,327883,76108,88118,1.1578020707415777,4,8.902396704257797,33.31219411915821,0,0,0,26.164716261785777,0.6359255148681615
A-62,Autopista libre\Autovía,83838.57729885462,11782.596512124814,0,280,31,116,101.91612903225807,400.0,12,1,1,348220.833443352,10.0,0.0,0.0,3299.529714193166,11782.596512124814,41.571203193548385,-4.933269635483871,40.60282,42.30573,-6.818524,-3.82572,1.7029099999999957,2.992804,1.9139301558188633,0.0,0.0,132.0,07 - C.León,León,Ponferrada,45.0,132.0,327883,76108,88118,1.1578020707415777,4,8.902396704257797,33.31219411915821,0,0,0,37.49785486896392,0.9113740208536077
A-62,Autopista libre\Autovía,5276.297016879369,1185.8049724613145,0,281,31,116,101.91612903225807,400.0,12,1,1,348220.833443352,10.0,0.0,0.0,3299.529714193166,11782.596512124814,41.571203193548385,-4.933269635483871,40.60282,42.30573,-6.818524,-3.82572,1.7029099999999957,2.992804,1.9139301558188633,0.0,0.0,132.0,07 - C.León,León,Ponferrada,45.0,132.0,327883,76108,88118,1.1578020707415777,4,8.902396704257797,33.31219411915821,0,0,0,28.316080312854055,0.6882137674200383
A-62,Autopista libre\Autovía,108758.6897462278,2697.498144525521,0,282,31,116,101.91612903225807,400.0,12,1,1,348220.833443352,10.0,0.0,0.0,3299.529714193166,11782.596512124814,41.571203193548385,-4.933269635483871,40.60282,42.30573,-6.818524,-3.82572,1.7029099999999957,2.992804,1.9139301558188633,0.0,0.0,132.0,07 - C.León,León,Ponferrada,45.0,132.0,327883,76108,88118,1.1578020707415777,4,8.902396704257797,33.31219411915821,0,0,0,31.601802617854776,0.76807225423165
